INFO 2026-04-05 13:37:45,306 autoreload Watching for file changes with StatReloader
INFO 2026-04-05 14:11:11,805 mqtt_handler Updated device: ESP32-FARM-001-NATTAPHOL-PALM with status online
INFO 2026-04-05 14:11:16,540 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:11:16,553 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:11:21,535 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:11:21,550 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:11:26,519 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:11:26,547 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:11:31,518 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:11:31,552 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:11:36,521 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:11:36,541 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:11:41,518 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:11:41,558 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:11:41,839 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/status
INFO 2026-04-05 14:11:41,866 mqtt_handler Updated device: ESP32-FARM-001-NATTAPHOL-PALM with status online
INFO 2026-04-05 14:11:46,516 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:11:46,527 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:11:51,531 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:11:51,558 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:11:56,519 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:11:56,545 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:12:01,532 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:12:01,571 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:12:06,516 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:12:06,543 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:12:11,527 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:12:11,569 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:12:11,807 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/status
INFO 2026-04-05 14:12:11,817 mqtt_handler Updated device: ESP32-FARM-001-NATTAPHOL-PALM with status online
INFO 2026-04-05 14:12:57,269 mqtt_handler Stopping MQTT client
INFO 2026-04-05 14:12:57,271 mqtt_handler Disconnected from MQTT broker
INFO 2026-04-05 14:14:51,847 autoreload D:\GitAGThaiTechZone\myAPP-Django-AIOTs\myapp\apps.py changed, reloading.
INFO 2026-04-05 14:14:54,109 autoreload Watching for file changes with StatReloader
INFO 2026-04-05 14:15:11,953 autoreload D:\GitAGThaiTechZone\myAPP-Django-AIOTs\myapp\apps.py changed, reloading.
INFO 2026-04-05 14:15:13,969 autoreload Watching for file changes with StatReloader
INFO 2026-04-05 14:16:53,008 autoreload Watching for file changes with StatReloader
INFO 2026-04-05 14:17:41,197 autoreload Watching for file changes with StatReloader
INFO 2026-04-05 14:18:44,633 autoreload D:\GitAGThaiTechZone\myAPP-Django-AIOTs\myproject\settings.py changed, reloading.
INFO 2026-04-05 14:18:47,283 autoreload Watching for file changes with StatReloader
INFO 2026-04-05 14:19:18,674 autoreload D:\GitAGThaiTechZone\myAPP-Django-AIOTs\myproject\settings.py changed, reloading.
INFO 2026-04-05 14:20:08,768 apps [MQTT] Starting MQTT Worker automatically...
INFO 2026-04-05 14:20:08,769 apps [MQTT] Worker thread started successfully
INFO 2026-04-05 14:20:08,769 mqtt_handler Connecting to MQTT broker at broker.hivemq.com:1883
INFO 2026-04-05 14:20:09,030 mqtt_handler Starting MQTT client loop
INFO 2026-04-05 14:20:09,237 mqtt_handler Connected to MQTT broker successfully
INFO 2026-04-05 14:20:09,237 mqtt_handler Subscribed to smartfarm topics
INFO 2026-04-05 14:20:09,637 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-WEERADEJ/status
WARNING 2026-04-05 14:20:09,642 mqtt_handler Received status from unregistered device: ESP32-FARM-001-WEERADEJ. Please add device via Admin first.
INFO 2026-04-05 14:20:09,643 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-Jan01/status
WARNING 2026-04-05 14:20:09,644 mqtt_handler Received status from unregistered device: ESP32-FARM-Jan01. Please add device via Admin first.
INFO 2026-04-05 14:20:09,646 mqtt_handler Received message on topic: smartfarm/KOTA-FARM-001/status
WARNING 2026-04-05 14:20:09,649 mqtt_handler Received status from unregistered device: KOTA-FARM-001. Please add device via Admin first.
INFO 2026-04-05 14:20:09,650 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-BENJA-BENZ/status
WARNING 2026-04-05 14:20:09,652 mqtt_handler Received status from unregistered device: ESP32-FARM-001-BENJA-BENZ. Please add device via Admin first.
INFO 2026-04-05 14:20:09,653 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-TK2468/status
WARNING 2026-04-05 14:20:09,655 mqtt_handler Received status from unregistered device: ESP32-FARM-001-TK2468. Please add device via Admin first.
INFO 2026-04-05 14:20:09,656 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-000-Anekwong/status
WARNING 2026-04-05 14:20:09,657 mqtt_handler Received status from unregistered device: ESP32-FARM-000-Anekwong. Please add device via Admin first.
INFO 2026-04-05 14:20:09,658 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-HANAHARPER/status
WARNING 2026-04-05 14:20:09,660 mqtt_handler Received status from unregistered device: ESP32-FARM-001-HANAHARPER. Please add device via Admin first.
INFO 2026-04-05 14:20:09,661 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-ATTASIT/status
WARNING 2026-04-05 14:20:09,664 mqtt_handler Received status from unregistered device: ESP32-FARM-001-ATTASIT. Please add device via Admin first.
INFO 2026-04-05 14:20:09,668 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-methee/status
WARNING 2026-04-05 14:20:09,671 mqtt_handler Received status from unregistered device: ESP32-FARM-001-methee. Please add device via Admin first.
INFO 2026-04-05 14:20:09,672 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-chonmapat/status
WARNING 2026-04-05 14:20:09,674 mqtt_handler Received status from unregistered device: ESP32-FARM-001-chonmapat. Please add device via Admin first.
INFO 2026-04-05 14:20:09,674 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-SUWAN-LAR/status
WARNING 2026-04-05 14:20:09,677 mqtt_handler Received status from unregistered device: ESP32-FARM-001-SUWAN-LAR. Please add device via Admin first.
INFO 2026-04-05 14:20:09,677 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001/status
WARNING 2026-04-05 14:20:09,680 mqtt_handler Received status from unregistered device: ESP32-FARM-001. Please add device via Admin first.
INFO 2026-04-05 14:20:09,681 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-WEERADEJ/status
WARNING 2026-04-05 14:20:09,684 mqtt_handler Received status from unregistered device: ESP32-FARM-WEERADEJ. Please add device via Admin first.
INFO 2026-04-05 14:20:09,685 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/status
INFO 2026-04-05 14:20:09,694 mqtt_handler Updated device: ESP32-FARM-001-NATTAPHOL-PALM with status online
INFO 2026-04-05 14:20:12,041 apps [MQTT] Starting MQTT Worker automatically...
INFO 2026-04-05 14:20:12,041 apps [MQTT] Worker thread started successfully
INFO 2026-04-05 14:20:12,041 mqtt_handler Connecting to MQTT broker at broker.hivemq.com:1883
INFO 2026-04-05 14:20:12,269 mqtt_handler Starting MQTT client loop
INFO 2026-04-05 14:20:12,470 mqtt_handler Connected to MQTT broker successfully
INFO 2026-04-05 14:20:12,472 mqtt_handler Subscribed to smartfarm topics
INFO 2026-04-05 14:20:12,895 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-WEERADEJ/status
WARNING 2026-04-05 14:20:12,900 mqtt_handler Received status from unregistered device: ESP32-FARM-001-WEERADEJ. Please add device via Admin first.
INFO 2026-04-05 14:20:12,902 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-Jan01/status
WARNING 2026-04-05 14:20:12,905 mqtt_handler Received status from unregistered device: ESP32-FARM-Jan01. Please add device via Admin first.
INFO 2026-04-05 14:20:12,906 mqtt_handler Received message on topic: smartfarm/KOTA-FARM-001/status
WARNING 2026-04-05 14:20:12,908 mqtt_handler Received status from unregistered device: KOTA-FARM-001. Please add device via Admin first.
INFO 2026-04-05 14:20:12,909 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-BENJA-BENZ/status
WARNING 2026-04-05 14:20:12,912 mqtt_handler Received status from unregistered device: ESP32-FARM-001-BENJA-BENZ. Please add device via Admin first.
INFO 2026-04-05 14:20:12,914 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-TK2468/status
WARNING 2026-04-05 14:20:12,918 mqtt_handler Received status from unregistered device: ESP32-FARM-001-TK2468. Please add device via Admin first.
INFO 2026-04-05 14:20:12,919 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-000-Anekwong/status
WARNING 2026-04-05 14:20:12,922 mqtt_handler Received status from unregistered device: ESP32-FARM-000-Anekwong. Please add device via Admin first.
INFO 2026-04-05 14:20:12,923 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-HANAHARPER/status
WARNING 2026-04-05 14:20:12,926 mqtt_handler Received status from unregistered device: ESP32-FARM-001-HANAHARPER. Please add device via Admin first.
INFO 2026-04-05 14:20:12,933 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-ATTASIT/status
WARNING 2026-04-05 14:20:12,934 mqtt_handler Received status from unregistered device: ESP32-FARM-001-ATTASIT. Please add device via Admin first.
INFO 2026-04-05 14:20:12,937 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-methee/status
WARNING 2026-04-05 14:20:12,939 mqtt_handler Received status from unregistered device: ESP32-FARM-001-methee. Please add device via Admin first.
INFO 2026-04-05 14:20:12,941 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-chonmapat/status
WARNING 2026-04-05 14:20:12,942 mqtt_handler Received status from unregistered device: ESP32-FARM-001-chonmapat. Please add device via Admin first.
INFO 2026-04-05 14:20:12,943 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-SUWAN-LAR/status
WARNING 2026-04-05 14:20:12,947 mqtt_handler Received status from unregistered device: ESP32-FARM-001-SUWAN-LAR. Please add device via Admin first.
INFO 2026-04-05 14:20:12,948 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001/status
WARNING 2026-04-05 14:20:12,950 mqtt_handler Received status from unregistered device: ESP32-FARM-001. Please add device via Admin first.
INFO 2026-04-05 14:20:12,950 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-WEERADEJ/status
WARNING 2026-04-05 14:20:12,952 mqtt_handler Received status from unregistered device: ESP32-FARM-WEERADEJ. Please add device via Admin first.
INFO 2026-04-05 14:20:12,953 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/status
INFO 2026-04-05 14:20:12,961 mqtt_handler Updated device: ESP32-FARM-001-NATTAPHOL-PALM with status online
INFO 2026-04-05 14:20:14,114 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:20:14,125 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:20:16,191 apps [MQTT] Starting MQTT Worker automatically...
INFO 2026-04-05 14:20:16,191 apps [MQTT] Worker thread started successfully
INFO 2026-04-05 14:20:16,192 mqtt_handler Connecting to MQTT broker at broker.hivemq.com:1883
INFO 2026-04-05 14:20:16,399 mqtt_handler Starting MQTT client loop
INFO 2026-04-05 14:20:16,598 mqtt_handler Connected to MQTT broker successfully
INFO 2026-04-05 14:20:16,599 mqtt_handler Subscribed to smartfarm topics
INFO 2026-04-05 14:20:16,998 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-WEERADEJ/status
WARNING 2026-04-05 14:20:17,006 mqtt_handler Received status from unregistered device: ESP32-FARM-001-WEERADEJ. Please add device via Admin first.
INFO 2026-04-05 14:20:17,007 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-Jan01/status
WARNING 2026-04-05 14:20:17,008 mqtt_handler Received status from unregistered device: ESP32-FARM-Jan01. Please add device via Admin first.
INFO 2026-04-05 14:20:17,009 mqtt_handler Received message on topic: smartfarm/KOTA-FARM-001/status
WARNING 2026-04-05 14:20:17,010 mqtt_handler Received status from unregistered device: KOTA-FARM-001. Please add device via Admin first.
INFO 2026-04-05 14:20:17,011 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-BENJA-BENZ/status
WARNING 2026-04-05 14:20:17,013 mqtt_handler Received status from unregistered device: ESP32-FARM-001-BENJA-BENZ. Please add device via Admin first.
INFO 2026-04-05 14:20:17,014 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-TK2468/status
WARNING 2026-04-05 14:20:17,015 mqtt_handler Received status from unregistered device: ESP32-FARM-001-TK2468. Please add device via Admin first.
INFO 2026-04-05 14:20:17,016 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-000-Anekwong/status
WARNING 2026-04-05 14:20:17,018 mqtt_handler Received status from unregistered device: ESP32-FARM-000-Anekwong. Please add device via Admin first.
INFO 2026-04-05 14:20:17,019 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-HANAHARPER/status
WARNING 2026-04-05 14:20:17,022 mqtt_handler Received status from unregistered device: ESP32-FARM-001-HANAHARPER. Please add device via Admin first.
INFO 2026-04-05 14:20:17,022 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-ATTASIT/status
WARNING 2026-04-05 14:20:17,024 mqtt_handler Received status from unregistered device: ESP32-FARM-001-ATTASIT. Please add device via Admin first.
INFO 2026-04-05 14:20:17,026 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-methee/status
WARNING 2026-04-05 14:20:17,027 mqtt_handler Received status from unregistered device: ESP32-FARM-001-methee. Please add device via Admin first.
INFO 2026-04-05 14:20:17,028 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-chonmapat/status
WARNING 2026-04-05 14:20:17,030 mqtt_handler Received status from unregistered device: ESP32-FARM-001-chonmapat. Please add device via Admin first.
INFO 2026-04-05 14:20:17,031 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-SUWAN-LAR/status
WARNING 2026-04-05 14:20:17,032 mqtt_handler Received status from unregistered device: ESP32-FARM-001-SUWAN-LAR. Please add device via Admin first.
INFO 2026-04-05 14:20:17,032 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001/status
WARNING 2026-04-05 14:20:17,033 mqtt_handler Received status from unregistered device: ESP32-FARM-001. Please add device via Admin first.
INFO 2026-04-05 14:20:17,034 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-WEERADEJ/status
WARNING 2026-04-05 14:20:17,035 mqtt_handler Received status from unregistered device: ESP32-FARM-WEERADEJ. Please add device via Admin first.
INFO 2026-04-05 14:20:17,036 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/status
INFO 2026-04-05 14:20:17,043 mqtt_handler Updated device: ESP32-FARM-001-NATTAPHOL-PALM with status online
INFO 2026-04-05 14:20:19,133 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:20:19,133 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:20:19,167 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:20:19,185 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:20:22,535 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/status
INFO 2026-04-05 14:20:22,542 mqtt_handler Updated device: ESP32-FARM-001-NATTAPHOL-PALM with status online
INFO 2026-04-05 14:20:24,135 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:20:24,162 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:20:29,113 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:20:29,125 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:20:34,147 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:20:34,164 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:20:40,958 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:20:41,048 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:20:44,109 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:20:44,139 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:20:49,115 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:20:49,161 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:20:52,622 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/status
INFO 2026-04-05 14:20:52,629 mqtt_handler Updated device: ESP32-FARM-001-NATTAPHOL-PALM with status online
INFO 2026-04-05 14:20:54,812 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:20:54,830 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:20:59,126 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:20:59,172 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:21:04,112 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:21:04,177 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:21:09,123 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:21:09,151 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:21:14,136 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:21:14,151 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:21:19,141 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:21:19,155 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:21:22,562 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/status
INFO 2026-04-05 14:21:22,568 mqtt_handler Updated device: ESP32-FARM-001-NATTAPHOL-PALM with status online
INFO 2026-04-05 14:21:24,133 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:21:24,146 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:21:29,123 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:21:29,136 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:21:34,194 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:21:34,224 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:21:39,114 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:21:39,134 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:21:44,122 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:21:44,143 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:21:49,124 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:21:49,150 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:21:52,543 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/status
INFO 2026-04-05 14:21:52,567 mqtt_handler Updated device: ESP32-FARM-001-NATTAPHOL-PALM with status online
INFO 2026-04-05 14:21:54,121 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:21:54,140 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:21:59,145 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:21:59,164 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:22:04,136 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:22:04,176 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:22:09,135 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:22:09,172 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:22:14,118 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:22:14,132 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:22:19,112 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:22:19,133 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:22:22,558 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/status
INFO 2026-04-05 14:22:22,575 mqtt_handler Updated device: ESP32-FARM-001-NATTAPHOL-PALM with status online
INFO 2026-04-05 14:22:24,122 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:22:24,151 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:22:29,125 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:22:29,151 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:22:39,924 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:22:39,951 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:22:40,239 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:22:40,270 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:22:44,142 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:22:44,162 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:22:49,121 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:22:49,149 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:22:52,534 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/status
INFO 2026-04-05 14:22:52,552 mqtt_handler Updated device: ESP32-FARM-001-NATTAPHOL-PALM with status online
INFO 2026-04-05 14:22:54,115 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:22:54,141 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:22:59,104 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:22:59,119 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:23:04,114 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:23:04,145 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:23:09,114 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:23:09,136 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:23:14,822 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:23:14,855 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:23:19,117 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:23:19,154 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:23:22,558 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/status
